scenario_a,scenario_b,scenario_c
1303.2591845303884,339.88486983985496,63.71801338725428
1263.9881794918724,263.95027017112744,61.14650484128068
787.4474500030171,267.5799848685761,42.007531605618574
838.4737089538062,312.3425049779632,33.355386438879655
1070.0543186688876,314.84218921546767,60.61700175433216
1110.2811930829755,302.21129243513894,39.56000526371589
921.0257870778804,310.64809230662974,52.043036612261226
776.4135720033585,273.2340324374547,55.60500341711382
755.2821181117413,301.53700602132443,44.59803578404185
1263.771724338741,319.73189631426953,43.83883197241148
846.8114091967014,286.8484069617464,58.67974865952838
995.5281078206026,326.6168381212986,36.86858787085134
1192.4877578742583,324.1572264357155,80.5721525337966
969.8531692726368,299.86469268761454,46.21584153803354
1041.078317823837,272.21447745823406,59.278135206966496
847.8602906877973,301.4406221548035,67.1955223601392
1150.958244550344,301.2789355612682,51.717980221328084
1541.1780654446632,349.43524039750116,62.25125731093217
1314.079175893626,322.7528107880639,57.556383339135834
877.826245346836,351.1068670103525,57.117500524409984
873.2280809194233,264.21049634327164,50.057949174964605
916.7937955810587,248.94242999211465,54.9849046285804
1164.3645932391419,310.2337337215376,68.28384659466785
1014.6174870280394,264.9681464252674,41.44589293370356
834.6587342963834,250.1419471512873,58.84355321055541
880.8714247220358,322.6373806978516,44.3104778096612
1342.7216313518745,342.2186930183251,69.28958770414539
1121.077647307242,317.2861969931542,45.70345001083066
731.0986968497383,257.5201656091456,58.4617299796601
1062.2016490452895,254.77246532343636,54.338014925761165
1516.4126939775758,284.55730782093195,50.68662774193009
1116.1182909684915,317.13144309647885,61.711701584026045
1638.0170402223032,301.85458143602284,58.00581501886296
914.9504751831697,338.8797905132379,39.67839941511931
1218.1969488895238,267.7276862318729,48.810290814187525
1148.9712644703045,310.13259015115653,48.488035651784315
1108.5032696102396,313.2978624910024,66.84223433801209
763.1826376014922,328.42626287724687,47.959755960437136
945.4283804797244,280.4929121949159,54.9416005172952
1293.9606827586567,316.0860764364581,48.38644275145519
1276.0690077835382,318.9164116683104,41.30537925914332
850.3921013666062,278.96224639308656,45.71193338167325
935.2657851281795,347.2011941943045,58.55386011485336
1017.9720170026943,310.47221438645954,40.52807384965493
946.6496936572256,319.39270420005806,56.84541095136192
893.1008056971938,287.8881443046308,34.37690078712186
1220.407869496701,270.28766345436026,72.80079770059447
986.265387336004,263.4940910984845,59.18433685259315
1298.9615341429055,337.4050050926651,53.887770519890616
796.2207147232205,276.4045371309002,57.560824405899766
866.0142160111849,319.11566720248413,49.605535618500824
1059.3651371009498,328.73348064266895,57.42767597263103
1074.3284046433992,312.96734191505857,58.221926926472364
1043.286067484765,354.09139962930897,50.31337306747242
1212.2708546528036,300.1208998165764,53.29899300283987
984.9717629832697,292.212965953216,54.420321984563
1550.615810572939,367.04860754377165,59.766583064058686
1241.3194149415683,270.4673386243966,54.684633200752714
1325.5915258706182,325.61715883058343,52.394247096700724
815.7863320027137,378.21620266883315,62.32991473520926
833.4295065101097,354.13232833819103,44.84149304646507
1212.2298884180975,337.294209286802,45.9723097833884
856.2643084657353,278.4377640435054,83.21852918567565
940.5464359143735,326.6696423498651,47.0966468212088
877.8640933423758,341.98519094726544,50.1543630113349
740.534179826822,262.6536066182655,49.239940933083695
1256.4172175326219,239.3947749168241,45.411409524868716
1384.824219971363,327.54663332185737,46.236435870900735
